1.000000000000000000e+00
3.859541568743505430e-02
1.400240046245168068e-01
1.489978304054348501e-01
1.398948037922159715e-01
1.490298075593939064e-01
1.494049357591516469e-01
1.489244545726481905e-01
7.040739250339816957e-02
1.070570210377677772e-01
6.177196790098730961e-02
nan
-4.152801444539957164e-03
1.003802281368821214e+00
4.360216818607151046e-01
