4.155274225141144528e-01
-5.524172526406494557e-05
9.566313663059442973e+00
9.981125617873541911e-01
9.551559916010075924e+00
9.566316745581110226e+00
9.566368338495967905e+00
9.981125617873543021e-01
9.962545539687405194e-01
-1.564801286528424651e+00
1.131162484332113964e-02
-9.897435897435897800e-01
4.100449966773418442e-01
6.613665168798248117e-02
6.600098796011863445e-02
