9.166666666666666297e-01
-7.507622375090920730e-02
2.395351047761423491e+00
8.621866602662167089e-01
2.395351047761423491e+00
2.395351047761423491e+00
2.395351047761423491e+00
8.621866602662164869e-01
7.466894576063476396e-01
-2.954247849526181469e+00
5.345856052847656192e-01
nan
nan
1.166666666666666741e+00
-0.000000000000000000e+00
